"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/1998","846.00","846.00","846.00","846.00","","0.24%"
"07/13/1998","844.00","844.00","844.00","844.00","","0.24%"
"07/10/1998","842.00","842.00","842.00","842.00","","0.24%"
"07/09/1998","840.00","840.00","840.00","840.00","","-0.12%"
"07/08/1998","841.00","841.00","841.00","841.00","","0.48%"
"07/07/1998","837.00","837.00","837.00","837.00","","0.00%"
"07/06/1998","837.00","837.00","837.00","837.00","","-0.12%"
"07/03/1998","838.00","838.00","838.00","838.00","","-0.71%"
"07/02/1998","844.00","844.00","844.00","844.00","","-0.59%"
"07/01/1998","849.00","849.00","849.00","849.00","","-0.82%"
"06/30/1998","856.00","856.00","856.00","856.00","","-0.93%"
"06/29/1998","864.00","864.00","864.00","864.00","","-0.58%"
"06/26/1998","869.00","869.00","869.00","869.00","","-0.80%"
"06/25/1998","876.00","876.00","876.00","876.00","","-1.35%"
"06/24/1998","888.00","888.00","888.00","888.00","","-0.89%"
"06/23/1998","896.00","896.00","896.00","896.00","","-0.55%"
"06/22/1998","901.00","901.00","901.00","901.00","","-0.33%"
"06/19/1998","904.00","904.00","904.00","904.00","","-0.44%"
"06/18/1998","908.00","908.00","908.00","908.00","","-0.33%"
"06/17/1998","911.00","911.00","911.00","911.00","","0.33%"
"06/16/1998","908.00","908.00","908.00","908.00","","0.44%"
"06/15/1998","904.00","904.00","904.00","904.00","","1.12%"
"06/12/1998","894.00","894.00","894.00","894.00","","0.79%"
"06/10/1998","887.00","887.00","887.00","887.00","","-0.34%"
"06/09/1998","890.00","890.00","890.00","890.00","","-0.34%"
"06/08/1998","893.00","893.00","893.00","893.00","","-0.78%"
"06/05/1998","900.00","900.00","900.00","900.00","","-0.99%"
"06/04/1998","909.00","909.00","909.00","909.00","","-0.98%"
"06/03/1998","918.00","918.00","918.00","918.00","","-1.29%"
"06/02/1998","930.00","930.00","930.00","930.00","","-1.17%"
"06/01/1998","941.00","941.00","941.00","941.00","","-0.53%"
"05/29/1998","946.00","946.00","946.00","946.00","","-0.21%"
"05/28/1998","948.00","948.00","948.00","948.00","","-0.73%"
"05/27/1998","955.00","955.00","955.00","955.00","","-0.52%"
"05/26/1998","960.00","960.00","960.00","960.00","","-0.62%"
"05/22/1998","966.00","966.00","966.00","966.00","","-0.41%"
"05/21/1998","970.00","970.00","970.00","970.00","","-0.72%"
"05/20/1998","977.00","977.00","977.00","977.00","","-0.51%"
"05/19/1998","982.00","982.00","982.00","982.00","","-0.30%"
"05/18/1998","985.00","985.00","985.00","985.00","","0.20%"
"05/15/1998","983.00","983.00","983.00","983.00","","-0.30%"
"05/14/1998","986.00","986.00","986.00","986.00","","-0.10%"
"05/13/1998","987.00","987.00","987.00","987.00","","-0.60%"
"05/12/1998","993.00","993.00","993.00","993.00","","-0.80%"
"05/11/1998","1,001.00","1,001.00","1,001.00","1,001.00","","-0.30%"
"05/08/1998","1,004.00","1,004.00","1,004.00","1,004.00","","0.00%"
"05/07/1998","1,004.00","1,004.00","1,004.00","1,004.00","","0.20%"
"05/06/1998","1,002.00","1,002.00","1,002.00","1,002.00","","0.40%"
"05/05/1998","998.00","998.00","998.00","998.00","","-0.30%"
"05/01/1998","1,001.00","1,001.00","1,001.00","1,001.00","","-0.30%"
"04/30/1998","1,004.00","1,004.00","1,004.00","1,004.00","","-0.30%"
"04/29/1998","1,007.00","1,007.00","1,007.00","1,007.00","","-0.10%"
"04/28/1998","1,008.00","1,008.00","1,008.00","1,008.00","","-0.30%"
"04/27/1998","1,011.00","1,011.00","1,011.00","1,011.00","","0.00%"
"04/24/1998","1,011.00","1,011.00","1,011.00","1,011.00","","0.50%"
"04/23/1998","1,006.00","1,006.00","1,006.00","1,006.00","","0.10%"
"04/22/1998","1,005.00","1,005.00","1,005.00","1,005.00","","0.10%"
"04/21/1998","1,004.00","1,004.00","1,004.00","1,004.00","","0.80%"
"04/20/1998","996.00","996.00","996.00","996.00","","0.40%"
"04/17/1998","992.00","992.00","992.00","992.00","","0.92%"
"04/16/1998","983.00","983.00","983.00","983.00","","0.82%"
"04/15/1998","975.00","975.00","975.00","975.00","","0.52%"
"04/14/1998","970.00","970.00","970.00","970.00","","0.41%"
"04/09/1998","966.00","966.00","966.00","966.00","","0.52%"
"04/08/1998","961.00","961.00","961.00","961.00","","0.52%"
"04/07/1998","956.00","956.00","956.00","956.00","","0.42%"
"04/06/1998","952.00","952.00","952.00","952.00","","-0.31%"
"04/03/1998","955.00","955.00","955.00","955.00","","-0.10%"
"04/02/1998","956.00","956.00","956.00","956.00","","-0.42%"
"04/01/1998","960.00","960.00","960.00","960.00","","-0.62%"
"03/31/1998","966.00","966.00","966.00","966.00","","-0.72%"
"03/30/1998","973.00","973.00","973.00","973.00","","-0.92%"
"03/27/1998","982.00","982.00","982.00","982.00","","-0.71%"
"03/26/1998","989.00","989.00","989.00","989.00","","-0.80%"
"03/25/1998","997.00","997.00","997.00","997.00","","-1.38%"
"03/24/1998","1,011.00","1,011.00","1,011.00","1,011.00","","-1.37%"
"03/23/1998","1,025.00","1,025.00","1,025.00","1,025.00","","-0.97%"
"03/20/1998","1,035.00","1,035.00","1,035.00","1,035.00","","-1.05%"
"03/19/1998","1,046.00","1,046.00","1,046.00","1,046.00","","-1.04%"
"03/18/1998","1,057.00","1,057.00","1,057.00","1,057.00","","-1.31%"
"03/17/1998","1,071.00","1,071.00","1,071.00","1,071.00","","-1.20%"
"03/16/1998","1,084.00","1,084.00","1,084.00","1,084.00","","-0.64%"
"03/13/1998","1,091.00","1,091.00","1,091.00","1,091.00","","-0.46%"
"03/12/1998","1,096.00","1,096.00","1,096.00","1,096.00","","-0.09%"
"03/11/1998","1,097.00","1,097.00","1,097.00","1,097.00","","-0.45%"
"03/10/1998","1,102.00","1,102.00","1,102.00","1,102.00","","-0.27%"
"03/09/1998","1,105.00","1,105.00","1,105.00","1,105.00","","0.27%"
"03/06/1998","1,102.00","1,102.00","1,102.00","1,102.00","","-0.18%"
"03/05/1998","1,104.00","1,104.00","1,104.00","1,104.00","","0.09%"
"03/04/1998","1,103.00","1,103.00","1,103.00","1,103.00","","0.64%"
"03/03/1998","1,096.00","1,096.00","1,096.00","1,096.00","","0.74%"
"03/02/1998","1,088.00","1,088.00","1,088.00","1,088.00","","0.74%"
"02/27/1998","1,080.00","1,080.00","1,080.00","1,080.00","","1.98%"
"02/26/1998","1,059.00","1,059.00","1,059.00","1,059.00","","1.15%"
"02/25/1998","1,047.00","1,047.00","1,047.00","1,047.00","","0.96%"
"02/24/1998","1,037.00","1,037.00","1,037.00","1,037.00","","0.68%"
"02/23/1998","1,030.00","1,030.00","1,030.00","1,030.00","","1.28%"
"02/20/1998","1,017.00","1,017.00","1,017.00","1,017.00","","2.83%"
"02/19/1998","989.00","989.00","989.00","989.00","","2.28%"
"02/18/1998","967.00","967.00","967.00","967.00","","1.90%"
"02/17/1998","949.00","949.00","949.00","949.00","","0.64%"
"02/16/1998","943.00","943.00","943.00","943.00","","0.75%"
"02/13/1998","936.00","936.00","936.00","936.00","","0.32%"
"02/12/1998","933.00","933.00","933.00","933.00","","0.11%"
"02/11/1998","932.00","932.00","932.00","932.00","","-0.32%"
"02/10/1998","935.00","935.00","935.00","935.00","","0.00%"
"02/09/1998","935.00","935.00","935.00","935.00","","-0.32%"
"02/06/1998","938.00","938.00","938.00","938.00","","-1.26%"
"02/05/1998","950.00","950.00","950.00","950.00","","-3.85%"
"02/04/1998","988.00","988.00","988.00","988.00","","-2.76%"
"02/03/1998","1,016.00","1,016.00","1,016.00","1,016.00","","-0.97%"
"02/02/1998","1,026.00","1,026.00","1,026.00","1,026.00","","-1.25%"
"01/30/1998","1,039.00","1,039.00","1,039.00","1,039.00","","-1.42%"
"01/29/1998","1,054.00","1,054.00","1,054.00","1,054.00","","-1.50%"
"01/28/1998","1,070.00","1,070.00","1,070.00","1,070.00","","-0.74%"
"01/27/1998","1,078.00","1,078.00","1,078.00","1,078.00","","-0.74%"
"01/26/1998","1,086.00","1,086.00","1,086.00","1,086.00","","-1.18%"
"01/23/1998","1,099.00","1,099.00","1,099.00","1,099.00","","-1.52%"
"01/22/1998","1,116.00","1,116.00","1,116.00","1,116.00","","-1.33%"
"01/21/1998","1,131.00","1,131.00","1,131.00","1,131.00","","-1.14%"
"01/20/1998","1,144.00","1,144.00","1,144.00","1,144.00","","-1.29%"
"01/19/1998","1,159.00","1,159.00","1,159.00","1,159.00","","-1.36%"
"01/16/1998","1,175.00","1,175.00","1,175.00","1,175.00","","-1.34%"
"01/15/1998","1,191.00","1,191.00","1,191.00","1,191.00","","-1.08%"
"01/14/1998","1,204.00","1,204.00","1,204.00","1,204.00","","-0.82%"
"01/13/1998","1,214.00","1,214.00","1,214.00","1,214.00","","-0.57%"
"01/12/1998","1,221.00","1,221.00","1,221.00","1,221.00","","-0.25%"
"01/09/1998","1,224.00","1,224.00","1,224.00","1,224.00","","0.08%"
"01/08/1998","1,223.00","1,223.00","1,223.00","1,223.00","","-0.24%"
"01/07/1998","1,226.00","1,226.00","1,226.00","1,226.00","","-0.16%"
"01/06/1998","1,228.00","1,228.00","1,228.00","1,228.00","","-0.32%"
"01/05/1998","1,232.00","1,232.00","1,232.00","1,232.00","","0.08%"
"12/31/1997","1,231.00","1,231.00","1,231.00","1,231.00","","0.16%"
"12/30/1997","1,229.00","1,229.00","1,229.00","1,229.00","","0.00%"
"12/29/1997","1,229.00","1,229.00","1,229.00","1,229.00","","-0.16%"
"12/24/1997","1,231.00","1,231.00","1,231.00","1,231.00","","-0.40%"
"12/23/1997","1,236.00","1,236.00","1,236.00","1,236.00","","-0.64%"
"12/22/1997","1,244.00","1,244.00","1,244.00","1,244.00","","-0.72%"
"12/19/1997","1,253.00","1,253.00","1,253.00","1,253.00","","-0.63%"
"12/18/1997","1,261.00","1,261.00","1,261.00","1,261.00","","-1.18%"
"12/17/1997","1,276.00","1,276.00","1,276.00","1,276.00","","-0.78%"
"12/16/1997","1,286.00","1,286.00","1,286.00","1,286.00","","-0.23%"
"12/15/1997","1,289.00","1,289.00","1,289.00","1,289.00","","0.16%"
"12/12/1997","1,287.00","1,287.00","1,287.00","1,287.00","","1.66%"
"12/11/1997","1,266.00","1,266.00","1,266.00","1,266.00","","1.20%"
"12/10/1997","1,251.00","1,251.00","1,251.00","1,251.00","","2.46%"
"12/09/1997","1,221.00","1,221.00","1,221.00","1,221.00","","0.83%"
"12/08/1997","1,211.00","1,211.00","1,211.00","1,211.00","","0.92%"
"12/05/1997","1,200.00","1,200.00","1,200.00","1,200.00","","1.01%"
"12/04/1997","1,188.00","1,188.00","1,188.00","1,188.00","","0.34%"
"12/03/1997","1,184.00","1,184.00","1,184.00","1,184.00","","0.34%"
"12/02/1997","1,180.00","1,180.00","1,180.00","1,180.00","","0.34%"
"12/01/1997","1,176.00","1,176.00","1,176.00","1,176.00","","0.09%"
"11/28/1997","1,175.00","1,175.00","1,175.00","1,175.00","","0.34%"
"11/27/1997","1,171.00","1,171.00","1,171.00","1,171.00","","0.26%"
"11/26/1997","1,168.00","1,168.00","1,168.00","1,168.00","","-0.09%"
"11/25/1997","1,169.00","1,169.00","1,169.00","1,169.00","","-0.34%"
"11/24/1997","1,173.00","1,173.00","1,173.00","1,173.00","","-0.59%"
"11/21/1997","1,180.00","1,180.00","1,180.00","1,180.00","","-1.50%"
"11/20/1997","1,198.00","1,198.00","1,198.00","1,198.00","","-1.32%"
"11/19/1997","1,214.00","1,214.00","1,214.00","1,214.00","","-0.74%"
"11/18/1997","1,223.00","1,223.00","1,223.00","1,223.00","","-0.89%"
"11/17/1997","1,234.00","1,234.00","1,234.00","1,234.00","","-0.64%"
"11/14/1997","1,242.00","1,242.00","1,242.00","1,242.00","","-1.04%"
"11/13/1997","1,255.00","1,255.00","1,255.00","1,255.00","","-1.34%"
"11/12/1997","1,272.00","1,272.00","1,272.00","1,272.00","","-0.39%"
"11/11/1997","1,277.00","1,277.00","1,277.00","1,277.00","","-0.47%"
"11/10/1997","1,283.00","1,283.00","1,283.00","1,283.00","","-0.47%"
"11/07/1997","1,289.00","1,289.00","1,289.00","1,289.00","","-0.46%"
"11/06/1997","1,295.00","1,295.00","1,295.00","1,295.00","","-0.46%"
"11/05/1997","1,301.00","1,301.00","1,301.00","1,301.00","","-0.54%"
"11/04/1997","1,308.00","1,308.00","1,308.00","1,308.00","","-0.46%"
"11/03/1997","1,314.00","1,314.00","1,314.00","1,314.00","","-0.30%"
"10/31/1997","1,318.00","1,318.00","1,318.00","1,318.00","","-0.38%"
"10/30/1997","1,323.00","1,323.00","1,323.00","1,323.00","","-0.30%"
"10/29/1997","1,327.00","1,327.00","1,327.00","1,327.00","","-0.30%"
"10/28/1997","1,331.00","1,331.00","1,331.00","1,331.00","","-0.15%"
"10/27/1997","1,333.00","1,333.00","1,333.00","1,333.00","","-0.07%"
"10/24/1997","1,334.00","1,334.00","1,334.00","1,334.00","","0.00%"
"10/23/1997","1,334.00","1,334.00","1,334.00","1,334.00","","0.30%"
"10/22/1997","1,330.00","1,330.00","1,330.00","1,330.00","","-0.45%"
"10/21/1997","1,336.00","1,336.00","1,336.00","1,336.00","","-0.52%"
"10/20/1997","1,343.00","1,343.00","1,343.00","1,343.00","","-0.67%"
"10/17/1997","1,352.00","1,352.00","1,352.00","1,352.00","","-0.52%"
"10/16/1997","1,359.00","1,359.00","1,359.00","1,359.00","","-0.15%"
"10/15/1997","1,361.00","1,361.00","1,361.00","1,361.00","","0.67%"
"10/14/1997","1,352.00","1,352.00","1,352.00","1,352.00","","0.97%"
"10/13/1997","1,339.00","1,339.00","1,339.00","1,339.00","","0.83%"
"10/10/1997","1,328.00","1,328.00","1,328.00","1,328.00","","0.84%"
"10/09/1997","1,317.00","1,317.00","1,317.00","1,317.00","","1.15%"
"10/08/1997","1,302.00","1,302.00","1,302.00","1,302.00","","0.77%"
"10/07/1997","1,292.00","1,292.00","1,292.00","1,292.00","","0.39%"
"10/06/1997","1,287.00","1,287.00","1,287.00","1,287.00","","0.08%"
"10/03/1997","1,286.00","1,286.00","1,286.00","1,286.00","","0.39%"
"10/02/1997","1,281.00","1,281.00","1,281.00","1,281.00","","0.00%"
"10/01/1997","1,281.00","1,281.00","1,281.00","1,281.00","","0.31%"
"09/30/1997","1,277.00","1,277.00","1,277.00","1,277.00","","-0.16%"
"09/29/1997","1,279.00","1,279.00","1,279.00","1,279.00","","0.16%"
"09/26/1997","1,277.00","1,277.00","1,277.00","1,277.00","","0.00%"
"09/25/1997","1,277.00","1,277.00","1,277.00","1,277.00","","0.08%"
"09/24/1997","1,276.00","1,276.00","1,276.00","1,276.00","","-0.39%"
"09/23/1997","1,281.00","1,281.00","1,281.00","1,281.00","","-0.16%"
"09/22/1997","1,283.00","1,283.00","1,283.00","1,283.00","","0.00%"
"09/19/1997","1,283.00","1,283.00","1,283.00","1,283.00","","0.00%"
"09/18/1997","1,283.00","1,283.00","1,283.00","1,283.00","","0.16%"
"09/17/1997","1,281.00","1,281.00","1,281.00","1,281.00","","-0.31%"
"09/16/1997","1,285.00","1,285.00","1,285.00","1,285.00","","-0.16%"
"09/15/1997","1,287.00","1,287.00","1,287.00","1,287.00","","-0.46%"
"09/12/1997","1,293.00","1,293.00","1,293.00","1,293.00","","-0.46%"
"09/11/1997","1,299.00","1,299.00","1,299.00","1,299.00","","-0.46%"
"09/10/1997","1,305.00","1,305.00","1,305.00","1,305.00","","-0.31%"
"09/09/1997","1,309.00","1,309.00","1,309.00","1,309.00","","-0.46%"
"09/08/1997","1,315.00","1,315.00","1,315.00","1,315.00","","-0.60%"
"09/05/1997","1,323.00","1,323.00","1,323.00","1,323.00","","-0.68%"
"09/04/1997","1,332.00","1,332.00","1,332.00","1,332.00","","-0.08%"
"09/03/1997","1,333.00","1,333.00","1,333.00","1,333.00","","-0.07%"
"09/02/1997","1,334.00","1,334.00","1,334.00","1,334.00","","0.15%"
"09/01/1997","1,332.00","1,332.00","1,332.00","1,332.00","","0.15%"
"08/29/1997","1,330.00","1,330.00","1,330.00","1,330.00","","0.23%"
"08/28/1997","1,327.00","1,327.00","1,327.00","1,327.00","","0.68%"
"08/27/1997","1,318.00","1,318.00","1,318.00","1,318.00","","0.84%"
"08/26/1997","1,307.00","1,307.00","1,307.00","1,307.00","","0.23%"
"08/22/1997","1,304.00","1,304.00","1,304.00","1,304.00","","0.23%"
"08/21/1997","1,301.00","1,301.00","1,301.00","1,301.00","","0.31%"
"08/20/1997","1,297.00","1,297.00","1,297.00","1,297.00","","0.31%"
"08/19/1997","1,293.00","1,293.00","1,293.00","1,293.00","","0.08%"
"08/18/1997","1,292.00","1,292.00","1,292.00","1,292.00","","-0.08%"
"08/15/1997","1,293.00","1,293.00","1,293.00","1,293.00","","0.47%"
"08/14/1997","1,287.00","1,287.00","1,287.00","1,287.00","","0.31%"
"08/13/1997","1,283.00","1,283.00","1,283.00","1,283.00","","0.16%"
"08/12/1997","1,281.00","1,281.00","1,281.00","1,281.00","","0.00%"
"08/11/1997","1,281.00","1,281.00","1,281.00","1,281.00","","0.08%"
"08/08/1997","1,280.00","1,280.00","1,280.00","1,280.00","","-0.31%"
"08/07/1997","1,284.00","1,284.00","1,284.00","1,284.00","","0.39%"
"08/06/1997","1,279.00","1,279.00","1,279.00","1,279.00","","-0.08%"
"08/05/1997","1,280.00","1,280.00","1,280.00","1,280.00","","-0.23%"
"08/04/1997","1,283.00","1,283.00","1,283.00","1,283.00","","0.31%"
"08/01/1997","1,279.00","1,279.00","1,279.00","1,279.00","","-0.08%"
"07/31/1997","1,280.00","1,280.00","1,280.00","1,280.00","","-0.23%"
"07/30/1997","1,283.00","1,283.00","1,283.00","1,283.00","","-0.31%"
"07/29/1997","1,287.00","1,287.00","1,287.00","1,287.00","","-0.54%"
"07/28/1997","1,294.00","1,294.00","1,294.00","1,294.00","","-1.22%"
"07/25/1997","1,310.00","1,310.00","1,310.00","1,310.00","","-1.21%"
"07/24/1997","1,326.00","1,326.00","1,326.00","1,326.00","","-1.12%"
"07/23/1997","1,341.00","1,341.00","1,341.00","1,341.00","","-0.89%"
"07/22/1997","1,353.00","1,353.00","1,353.00","1,353.00","","-0.66%"
"07/21/1997","1,362.00","1,362.00","1,362.00","1,362.00","","-0.44%"
"07/18/1997","1,368.00","1,368.00","1,368.00","1,368.00","","-0.29%"
"07/17/1997","1,372.00","1,372.00","1,372.00","1,372.00","","0.22%"
"07/16/1997","1,369.00","1,369.00","1,369.00","1,369.00","","0.00%"
"07/15/1997","1,369.00","1,369.00","1,369.00","1,369.00","","-0.22%"
"07/14/1997","1,372.00","1,372.00","1,372.00","1,372.00","","0.07%"
"07/11/1997","1,371.00","1,371.00","1,371.00","1,371.00","","0.29%"
"07/10/1997","1,367.00","1,367.00","1,367.00","1,367.00","","0.44%"
"07/09/1997","1,361.00","1,361.00","1,361.00","1,361.00","","0.52%"
"07/08/1997","1,354.00","1,354.00","1,354.00","1,354.00","","0.37%"
"07/07/1997","1,349.00","1,349.00","1,349.00","1,349.00","","0.45%"
"07/04/1997","1,343.00","1,343.00","1,343.00","1,343.00","","0.45%"
"07/03/1997","1,337.00","1,337.00","1,337.00","1,337.00","","0.22%"
"07/02/1997","1,334.00","1,334.00","1,334.00","1,334.00","","0.68%"
"07/01/1997","1,325.00","1,325.00","1,325.00","1,325.00","","0.38%"
"06/30/1997","1,320.00","1,320.00","1,320.00","1,320.00","","0.69%"
"06/27/1997","1,311.00","1,311.00","1,311.00","1,311.00","","0.85%"
"06/26/1997","1,300.00","1,300.00","1,300.00","1,300.00","","0.85%"
"06/25/1997","1,289.00","1,289.00","1,289.00","1,289.00","","0.62%"
"06/24/1997","1,281.00","1,281.00","1,281.00","1,281.00","","0.08%"
"06/23/1997","1,280.00","1,280.00","1,280.00","1,280.00","","-0.23%"
"06/20/1997","1,283.00","1,283.00","1,283.00","1,283.00","","-0.23%"
"06/19/1997","1,286.00","1,286.00","1,286.00","1,286.00","","0.31%"
"06/18/1997","1,282.00","1,282.00","1,282.00","1,282.00","","0.63%"
"06/17/1997","1,274.00","1,274.00","1,274.00","1,274.00","","0.71%"
"06/16/1997","1,265.00","1,265.00","1,265.00","1,265.00","","-0.08%"
"06/13/1997","1,266.00","1,266.00","1,266.00","1,266.00","","0.32%"
"06/12/1997","1,262.00","1,262.00","1,262.00","1,262.00","","0.40%"
"06/11/1997","1,257.00","1,257.00","1,257.00","1,257.00","","0.56%"
"06/10/1997","1,250.00","1,250.00","1,250.00","1,250.00","","0.40%"
"06/09/1997","1,245.00","1,245.00","1,245.00","1,245.00","","-0.16%"
"06/06/1997","1,247.00","1,247.00","1,247.00","1,247.00","","-0.40%"
"06/05/1997","1,252.00","1,252.00","1,252.00","1,252.00","","-0.40%"
"06/04/1997","1,257.00","1,257.00","1,257.00","1,257.00","","-0.24%"
"06/03/1997","1,260.00","1,260.00","1,260.00","1,260.00","","-0.55%"
"06/02/1997","1,267.00","1,267.00","1,267.00","1,267.00","","-0.55%"
"05/30/1997","1,274.00","1,274.00","1,274.00","1,274.00","","-0.86%"
"05/29/1997","1,285.00","1,285.00","1,285.00","1,285.00","","-0.31%"
"05/28/1997","1,289.00","1,289.00","1,289.00","1,289.00","","-0.08%"
"05/27/1997","1,290.00","1,290.00","1,290.00","1,290.00","","-0.08%"
"05/23/1997","1,291.00","1,291.00","1,291.00","1,291.00","","0.00%"
"05/22/1997","1,291.00","1,291.00","1,291.00","1,291.00","","0.23%"
"05/21/1997","1,288.00","1,288.00","1,288.00","1,288.00","","0.39%"
"05/20/1997","1,283.00","1,283.00","1,283.00","1,283.00","","-0.08%"
"05/19/1997","1,284.00","1,284.00","1,284.00","1,284.00","","0.08%"
"05/16/1997","1,283.00","1,283.00","1,283.00","1,283.00","","0.16%"
"05/15/1997","1,281.00","1,281.00","1,281.00","1,281.00","","0.00%"
